dtype,M,N,K,selected_kernel,predicted_tflops,selection_time_ms,actual_time_ms,actual_tflops,status,error
fp16,179,15,128,s_64x64_k32_v4,8.729192760303281,17.29273796081543,0,0,RUN_FAIL,Kernel execution failed
fp16,179,67,1024,s_64x64_k64_v4,6.945351765542211,9.945154190063477,0,0,RUN_FAIL,Kernel execution failed
fp16,179,127,512,s_64x64_k128_v3,10.4729577829618,12.14599609375,0,0,RUN_FAIL,Kernel execution failed
fp16,179,233,256,s_64x64_k128_v3,13.300649972159743,8.108854293823242,0,0,RUN_FAIL,Kernel execution failed
fp16,181,7,128,s_64x64_k32_v4,9.004849346267529,13.5650634765625,0,0,RUN_FAIL,Kernel execution failed
fp16,181,51,1024,s_64x64_k128_v3,6.742490094096876,11.703729629516602,0,0,RUN_FAIL,Kernel execution failed
fp16,181,117,512,s_64x64_k128_v3,10.234694955969848,12.180566787719727,0,0,RUN_FAIL,Kernel execution failed
fp16,181,211,256,s_64x64_k128_v3,12.999138382784201,11.584281921386719,0,0,RUN_FAIL,Kernel execution failed
fp16,181,317,128,s_64x64_k128_v3,9.42190401544035,6.898641586303711,0,0,RUN_FAIL,Kernel execution failed
fp16,191,37,1024,s_64x64_k64_v4,9.193462813950632,8.057117462158203,0,0,RUN_FAIL,Kernel execution failed
fp16,191,107,512,s_64x64_k128_v3,7.876240295298258,12.028932571411133,0,0,RUN_FAIL,Kernel execution failed
fp16,191,191,256,s_64x64_k128_v3,12.953831340534435,7.814645767211914,0,0,RUN_FAIL,Kernel execution failed
fp16,191,299,128,s_64x64_k128_v3,10.083368603776792,12.752294540405273,0,0,RUN_FAIL,Kernel execution failed
fp16,193,23,1024,r_128x64_k64_v3,7.926453881160184,17.627954483032227,0,0,RUN_FAIL,Kernel execution failed
fp16,193,97,512,r_128x64_k64_v3,6.093001617167078,6.995439529418945,0,0,RUN_FAIL,Kernel execution failed
fp16,193,167,256,r_128x64_k64_v3,10.186315924736185,8.107662200927734,0,0,RUN_FAIL,Kernel execution failed
fp16,193,277,128,r_128x64_k64_v3,7.609080058947247,15.892505645751953,0,0,RUN_FAIL,Kernel execution failed
fp16,197,3,1024,r_128x64_k64_v3,7.71417995897046,15.584945678710938,0,0,RUN_FAIL,Kernel execution failed
fp16,197,63,1024,r_128x64_k64_v3,5.805803117119726,13.039588928222656,0,0,RUN_FAIL,Kernel execution failed
fp16,197,123,512,r_128x64_k64_v3,8.821465881576902,17.664432525634766,0,0,RUN_FAIL,Kernel execution failed
fp16,197,229,256,r_128x64_k64_v3,10.996819528598529,13.203144073486328,0,0,RUN_FAIL,Kernel execution failed
fp16,199,5,128,r_128x64_k64_v3,7.961222862086852,15.002965927124023,0,0,RUN_FAIL,Kernel execution failed
fp16,199,47,1024,r_128x64_k64_v3,5.825267287338897,13.327836990356445,0,0,RUN_FAIL,Kernel execution failed
fp16,199,113,512,r_128x64_k64_v3,8.810828743567797,12.096405029296875,0,0,RUN_FAIL,Kernel execution failed
fp16,199,199,256,r_128x64_k64_v3,10.648414955047727,11.360645294189453,0,0,RUN_FAIL,Kernel execution failed
fp16,199,313,128,r_128x64_k64_v3,11.233341784162231,7.297754287719727,0,0,RUN_FAIL,Kernel execution failed
fp16,211,33,1024,s_64x64_k128_v3,8.889644317509383,7.807731628417969,0,0,RUN_FAIL,Kernel execution failed
fp16,211,103,512,r_128x64_k64_v3,6.824407836556722,11.751651763916016,0,0,RUN_FAIL,Kernel execution failed
fp16,211,181,256,r_128x64_k64_v3,10.991369587976918,11.809825897216797,0,0,RUN_FAIL,Kernel execution failed
fp16,211,293,128,s_64x64_k128_v3,12.88442478457368,98.98257255554199,0,0,RUN_FAIL,Kernel execution failed
fp16,223,19,1024,s_64x64_k128_v3,9.154714211374069,12.166738510131836,0,0,RUN_FAIL,Kernel execution failed
fp16,223,91,512,s_64x64_k128_v3,6.866051249363584,12.305021286010742,0,0,RUN_FAIL,Kernel execution failed
fp16,223,163,256,s_64x64_k128_v3,11.637683076367392,11.811256408691406,0,0,RUN_FAIL,Kernel execution failed
fp16,223,271,128,s_64x64_k128_v3,13.262459139470218,11.947393417358398,0,0,RUN_FAIL,Kernel execution failed
fp16,227,11,1024,s_64x64_k64_v4,9.356858962488088,13.140678405761719,0,0,RUN_FAIL,Kernel execution failed
fp16,227,77,512,s_64x64_k128_v3,6.8671475783907505,7.839202880859375,0,0,RUN_FAIL,Kernel execution failed
fp16,227,139,256,s_64x64_k128_v3,11.575218535822332,12.090206146240234,0,0,RUN_FAIL,Kernel execution failed
fp16,227,251,256,s_64x64_k128_v3,13.81909919742635,12.852907180786133,0,0,RUN_FAIL,Kernel execution failed
fp16,229,3,128,s_64x64_k32_v4,8.656518935119973,11.633872985839844,0,0,RUN_FAIL,Kernel execution failed
fp16,229,43,1024,s_64x64_k128_v3,6.841856617699799,12.101888656616211,0,0,RUN_FAIL,Kernel execution failed
fp16,229,111,512,s_64x64_k128_v3,10.254545052434082,7.83848762512207,0,0,RUN_FAIL,Kernel execution failed
fp16,229,197,256,s_64x64_k128_v3,13.064542964797251,7.142066955566406,0,0,RUN_FAIL,Kernel execution failed
fp16,229,311,128,s_64x64_k128_v3,14.349611854631414,7.304906845092773,0,0,RUN_FAIL,Kernel execution failed
fp16,233,31,1024,s_64x64_k64_v4,10.004460794322343,11.846780776977539,0,0,RUN_FAIL,Kernel execution failed
fp16,233,101,512,s_64x64_k128_v3,10.523992549727849,13.591766357421875,0,0,RUN_FAIL,Kernel execution failed
fp16,233,179,256,s_64x64_k128_v3,12.603386535737306,11.861801147460938,0,0,RUN_FAIL,Kernel execution failed
fp16,233,283,128,s_64x64_k128_v3,14.304002340450667,13.654232025146484,0,0,RUN_FAIL,Kernel execution failed
fp16,239,17,1024,s_64x64_k64_v4,9.760050750230171,11.640787124633789,0,0,RUN_FAIL,Kernel execution failed
fp16,239,89,512,s_64x64_k128_v3,7.280256193509172,10.967493057250977,0,0,RUN_FAIL,Kernel execution failed
fp16,239,157,256,s_64x64_k128_v3,12.614111586965507,16.063213348388672,0,0,RUN_FAIL,Kernel execution failed
fp16,239,269,128,s_64x64_k128_v3,14.13482534049116,13.175725936889648,0,0,RUN_FAIL,Kernel execution failed
fp16,241,9,1024,s_64x64_k64_v4,9.883031149086417,12.388467788696289,0,0,RUN_FAIL,Kernel execution failed
fp16,241,73,512,s_64x64_k128_v3,7.218963167152523,12.987375259399414,0,0,RUN_FAIL,Kernel execution failed
fp16,241,137,256,s_64x64_k128_v3,12.18770046155532,8.030891418457031,0,0,RUN_FAIL,Kernel execution failed
fp16,241,241,128,s_64x64_k128_v3,13.721582462840159,15.740394592285156,0,0,RUN_FAIL,Kernel execution failed
fp16,241,331,1024,s_64x64_k64_v4,50.73741390457647,15.818595886230469,0,0,RUN_FAIL,Kernel execution failed
fp16,251,61,1024,s_64x64_k128_v3,7.613173351331391,12.946128845214844,0,0,RUN_FAIL,Kernel execution failed
fp16,251,121,512,s_64x64_k128_v3,11.28224732188448,7.400274276733398,0,0,RUN_FAIL,Kernel execution failed
fp16,251,227,256,s_64x64_k128_v3,15.197612208455254,11.559009552001953,0,0,RUN_FAIL,Kernel execution failed
fp16,251,337,128,s_64x64_k128_v3,18.305337886938332,14.85443115234375,0,0,RUN_FAIL,Kernel execution failed
fp16,257,27,1024,s_64x64_k64_v4,7.420119096774261,7.833242416381836,0,0,RUN_FAIL,Kernel execution failed
fp16,257,99,512,s_64x64_k128_v3,6.133436320774958,6.924629211425781,0,0,RUN_FAIL,Kernel execution failed
fp16,257,173,256,s_64x64_k128_v3,7.674716615260827,10.920524597167969,0,0,RUN_FAIL,Kernel execution failed
fp16,257,281,128,s_64x64_k128_v3,9.38257578886399,11.723995208740234,0,0,RUN_FAIL,Kernel execution failed
fp16,263,15,1024,s_64x64_k64_v4,7.754061644312179,15.873908996582031,0,0,RUN_FAIL,Kernel execution failed
fp16,263,83,512,s_64x64_k128_v3,4.7048474595382155,7.887601852416992,0,0,RUN_FAIL,Kernel execution failed
fp16,263,151,256,s_64x64_k128_v3,8.793107352651198,13.412714004516602,0,0,RUN_FAIL,Kernel execution failed
fp16,263,263,128,s_64x64_k128_v3,10.722799762849705,11.739253997802734,0,0,RUN_FAIL,Kernel execution failed
fp16,269,7,1024,s_64x64_k64_v4,7.814189446075329,7.07244873046875,0,0,RUN_FAIL,Kernel execution failed
fp16,269,71,512,s_64x64_k128_v3,4.9835277803824605,17.180919647216797,0,0,RUN_FAIL,Kernel execution failed
fp16,269,131,256,s_64x64_k128_v3,9.210066247819082,12.100934982299805,0,0,RUN_FAIL,Kernel execution failed
fp16,269,239,128,s_64x64_k128_v3,10.751430224526956,15.34271240234375,0,0,RUN_FAIL,Kernel execution failed
fp16,269,317,1024,s_64x64_k128_v3,47.03867660958536,11.889934539794922,0,0,RUN_FAIL,Kernel execution failed
fp16,271,59,512,s_64x64_k128_v3,4.81395234136911,11.610269546508789,0,0,RUN_FAIL,Kernel execution failed
fp16,271,119,256,s_64x64_k128_v3,6.416526113925475,15.616416931152344,0,0,RUN_FAIL,Kernel execution failed
fp16,271,223,256,s_64x64_k128_v3,11.063397716845577,13.223409652709961,0,0,RUN_FAIL,Kernel execution failed
fp16,271,331,128,s_64x64_k128_v3,12.462786248575409,6.93202018737793,0,0,RUN_FAIL,Kernel execution failed
fp16,277,41,1024,s_64x64_k128_v3,6.36282990836077,11.684656143188477,0,0,RUN_FAIL,Kernel execution failed
fp16,277,109,512,s_64x64_k128_v3,8.694768627651484,12.143135070800781,0,0,RUN_FAIL,Kernel execution failed
fp16,277,193,256,s_64x64_k128_v3,12.470751688062991,11.00778579711914,0,0,RUN_FAIL,Kernel execution failed
fp16,277,307,128,s_64x64_k128_v3,14.499555306305062,16.058921813964844,0,0,RUN_FAIL,Kernel execution failed
fp16,281,13,1024,s_64x64_k64_v4,9.135762166860816,11.994600296020508,0,0,RUN_FAIL,Kernel execution failed
fp16,281,79,512,s_64x64_k128_v3,6.690364531886385,12.765645980834961,0,0,RUN_FAIL,Kernel execution failed
fp16,281,149,256,s_64x64_k128_v3,11.827677865341899,11.608362197875977,0,0,RUN_FAIL,Kernel execution failed
fp16,281,257,128,s_64x64_k128_v3,13.942377164564096,11.63482666015625,0,0,RUN_FAIL,Kernel execution failed
fp16,283,5,1024,s_64x64_k64_v4,8.977682798126024,35.158395767211914,0,0,RUN_FAIL,Kernel execution failed
fp16,283,67,512,s_64x64_k128_v3,6.939885080342228,70.46318054199219,0,0,RUN_FAIL,Kernel execution failed
fp16,283,127,256,s_64x64_k128_v3,10.316382815578873,16.171693801879883,0,0,RUN_FAIL,Kernel execution failed
fp16,283,233,128,s_64x64_k128_v3,13.906649060804211,11.730432510375977,0,0,RUN_FAIL,Kernel execution failed
fp16,283,313,1024,s_64x64_k128_v3,50.369322900391396,8.224964141845703,0,0,RUN_FAIL,Kernel execution failed
fp16,293,51,512,s_64x64_k128_v3,6.674465633887052,13.129949569702148,0,0,RUN_FAIL,Kernel execution failed
fp16,293,117,256,s_64x64_k128_v3,10.292601871426907,11.721372604370117,0,0,RUN_FAIL,Kernel execution failed
fp16,293,211,128,s_64x64_k128_v3,13.46258349631779,7.681131362915039,0,0,RUN_FAIL,Kernel execution failed
fp16,293,293,1024,s_64x64_k128_v3,50.179763581563165,11.010169982910156,0,0,RUN_FAIL,Kernel execution failed
fp16,299,37,1024,s_64x64_k128_v3,7.216108975957316,7.331371307373047,0,0,RUN_FAIL,Kernel execution failed
fp16,299,107,512,s_64x64_k128_v3,10.967095914546883,13.725042343139648,0,0,RUN_FAIL,Kernel execution failed
fp16,299,191,256,s_64x64_k128_v3,13.430511852404367,12.599468231201172,0,0,RUN_FAIL,Kernel execution failed
fp16,299,299,128,s_64x64_k128_v3,15.889480070961069,12.239933013916016,0,0,RUN_FAIL,Kernel execution failed
fp16,307,23,1024,s_64x64_k64_v4,9.878065666679388,11.766433715820312,0,0,RUN_FAIL,Kernel execution failed
fp16,307,97,512,s_64x64_k128_v3,10.963685569249611,12.931585311889648,0,0,RUN_FAIL,Kernel execution failed
fp16,307,167,256,s_64x64_k128_v3,13.427528950869007,11.676311492919922,0,0,RUN_FAIL,Kernel execution failed
fp16,307,277,128,s_64x64_k32_v4,15.552529084687787,11.495828628540039,0,0,RUN_FAIL,Kernel execution failed
fp16,311,3,1024,s_64x64_k64_v4,9.540637375991377,14.792203903198242,0,0,RUN_FAIL,Kernel execution failed
fp16,311,63,512,s_64x64_k128_v3,7.520324185459433,7.217645645141602,0,0,RUN_FAIL,Kernel execution failed
fp16,311,123,256,s_64x64_k128_v3,11.366777673391837,11.647462844848633,0,0,RUN_FAIL,Kernel execution failed
fp16,311,229,128,s_64x64_k128_v3,15.33981591996323,13.069391250610352,0,0,RUN_FAIL,Kernel execution failed
fp16,311,311,1024,s_64x64_k128_v3,52.31170414309236,11.695146560668945,0,0,RUN_FAIL,Kernel execution failed
fp16,313,47,512,s_64x64_k128_v3,7.520106448518981,15.608787536621094,0,0,RUN_FAIL,Kernel execution failed
fp16,313,113,256,s_64x64_k128_v3,11.30160697230396,11.158466339111328,0,0,RUN_FAIL,Kernel execution failed
fp16,313,199,128,s_64x64_k128_v3,14.34506035344413,21.152019500732422,0,0,RUN_FAIL,Kernel execution failed
fp16,313,283,1024,s_64x64_k64_v4,52.26769285150405,11.547565460205078,0,0,RUN_FAIL,Kernel execution failed
fp16,317,33,512,s_64x64_k128_v3,9.769976678445152,12.886524200439453,0,0,RUN_FAIL,Kernel execution failed
fp16,317,103,256,s_64x64_k128_v3,8.061375836163771,7.040739059448242,0,0,RUN_FAIL,Kernel execution failed
fp16,317,181,256,s_64x64_k128_v3,14.038672496610092,8.136510848999023,0,0,RUN_FAIL,Kernel execution failed
fp16,317,293,128,s_64x64_k128_v3,16.835924193345566,11.635303497314453,0,0,RUN_FAIL,Kernel execution failed
fp16,331,19,1024,r_128x64_k64_v3,8.65436970780861,11.950492858886719,0,0,RUN_FAIL,Kernel execution failed
fp16,331,91,512,r_128x64_k64_v3,9.254263457295345,11.696577072143555,0,0,RUN_FAIL,Kernel execution failed
fp16,331,163,256,r_128x64_k64_v3,11.295101486720576,11.063337326049805,0,0,RUN_FAIL,Kernel execution failed
fp16,331,271,128,r_128x64_k64_v3,12.712390563620069,15.527725219726562,0,0,RUN_FAIL,Kernel execution failed
fp16,337,11,1024,r_128x64_k64_v3,8.623679540057083,11.636495590209961,0,0,RUN_FAIL,Kernel execution failed
fp16,337,77,512,r_128x64_k64_v3,6.712576920609177,10.955810546875,0,0,RUN_FAIL,Kernel execution failed
fp16,337,139,256,r_128x64_k64_v3,10.983286659819512,12.980461120605469,0,0,RUN_FAIL,Kernel execution failed
fp16,337,251,128,s_64x64_k128_v3,12.75016021803769,12.080669403076172,0,0,RUN_FAIL,Kernel execution failed
fp16,337,337,1024,s_64x64_k128_v3,54.8138438679579,12.628555297851562,0,0,RUN_FAIL,Kernel execution failed
fp16,5,5,64,s_64x64_k32_v4,6.66450174428906,38.33603858947754,0,0,RUN_FAIL,Kernel execution failed
fp16,7,64,7,s_64x64_k32_v4,6.955638178270493,9.963512420654297,0,0,RUN_FAIL,Kernel execution failed
fp16,64,9,9,s_64x64_k32_v4,8.375300221147846,18.126726150512695,0,0,RUN_FAIL,Kernel execution failed
fp16,11,128,11,s_64x64_k32_v4,7.383069118658227,14.999866485595703,0,0,RUN_FAIL,Kernel execution failed
fp16,128,13,13,r_64x128_k64_v3,8.40779262836069,12.359142303466797,0,0,RUN_FAIL,Kernel execution failed
fp16,15,256,15,s_64x64_k32_v4,7.991834581506283,12.313365936279297,0,0,RUN_FAIL,Kernel execution failed
fp16,256,17,17,s_64x64_k32_v4,9.158391758829579,16.396284103393555,0,0,RUN_FAIL,Kernel execution failed
fp16,19,512,19,s_64x64_k32_v4,9.18043691532467,16.267776489257812,0,0,RUN_FAIL,Kernel execution failed
fp16,23,1024,23,s_64x64_k32_v4,10.670176294582294,15.9759521484375,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,27,27,s_64x64_k32_v4,10.702219629622265,11.95979118347168,0,0,RUN_FAIL,Kernel execution failed
fp16,31,31,2048,s_64x64_k64_v4,2.426220348753697,12.43138313293457,0,0,RUN_FAIL,Kernel execution failed
fp16,33,2048,33,s_64x64_k128_mem,11.623977542385644,11.739492416381836,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,37,37,s_64x64_k64_mem,11.22292861005197,9.042024612426758,0,0,RUN_FAIL,Kernel execution failed
fp16,43,43,64,s_64x64_k32_v4,8.606660054454746,12.94565200805664,0,0,RUN_FAIL,Kernel execution failed
fp16,47,64,47,s_64x64_k32_v4,8.638810423460713,12.124061584472656,0,0,RUN_FAIL,Kernel execution failed
fp16,64,51,51,s_64x64_k32_v4,8.691500195039103,13.846874237060547,0,0,RUN_FAIL,Kernel execution failed
fp16,59,128,59,s_64x64_k32_v4,8.968524983725935,14.017343521118164,0,0,RUN_FAIL,Kernel execution failed
fp16,128,61,61,s_64x64_k32_v4,8.527274398342598,14.991521835327148,0,0,RUN_FAIL,Kernel execution failed
fp16,63,256,63,s_64x64_k32_v4,9.87711712137563,11.698246002197266,0,0,RUN_FAIL,Kernel execution failed
fp16,256,67,67,s_64x64_k128_v3,9.139713109784834,11.900186538696289,0,0,RUN_FAIL,Kernel execution failed
fp16,71,512,71,r_128x64_k32_v3,8.44466197043755,12.650251388549805,0,0,RUN_FAIL,Kernel execution failed
fp16,512,73,73,s_64x64_k128_v3,7.996640248657596,11.652231216430664,0,0,RUN_FAIL,Kernel execution failed
fp16,77,1024,77,r_128x64_k64_v3,12.746768315123923,15.766382217407227,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,79,79,s_64x64_k128_v3,9.067221178386799,8.922338485717773,0,0,RUN_FAIL,Kernel execution failed
fp16,83,83,2048,s_64x64_k64_v4,6.338406191549546,11.76142692565918,0,0,RUN_FAIL,Kernel execution failed
fp16,89,2048,89,s_64x64_k128_mem,28.511224813207487,11.760473251342773,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,91,91,s_64x64_k128_v3,10.552943214089446,13.01717758178711,0,0,RUN_FAIL,Kernel execution failed
fp16,99,64,99,r_128x64_k64_v3,8.490819995322443,13.181924819946289,0,0,RUN_FAIL,Kernel execution failed
fp16,64,101,101,s_64x64_k32_v4,8.630005444543869,13.077974319458008,0,0,RUN_FAIL,Kernel execution failed
fp16,103,128,103,s_64x64_k128_v3,6.887543894343496,11.770963668823242,0,0,RUN_FAIL,Kernel execution failed
fp16,128,107,107,s_64x64_k128_v3,7.29505440952225,8.235931396484375,0,0,RUN_FAIL,Kernel execution failed
fp16,109,256,109,r_128x64_k64_v3,8.532786850456016,12.253522872924805,0,0,RUN_FAIL,Kernel execution failed
fp16,256,111,111,s_64x64_k128_v3,7.8149054249380985,12.011528015136719,0,0,RUN_FAIL,Kernel execution failed
fp16,113,512,113,s_64x64_k128_v3,12.264566521699011,6.961345672607422,0,0,RUN_FAIL,Kernel execution failed
fp16,512,117,117,s_64x64_k128_v3,8.490451676210672,15.88892936706543,0,0,RUN_FAIL,Kernel execution failed
fp16,119,1024,119,s_64x64_k128_v3,17.85725946767657,13.839483261108398,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,121,121,s_64x64_k32_v4,9.478203313936625,11.901140213012695,0,0,RUN_FAIL,Kernel execution failed
fp16,123,123,2048,s_64x64_k64_v4,8.030676842923084,16.321659088134766,0,0,RUN_FAIL,Kernel execution failed
fp16,127,2048,127,s_64x64_k128_v3,32.34418294348844,15.792131423950195,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,131,131,s_64x64_k32_v4,16.258291071348083,11.52181625366211,0,0,RUN_FAIL,Kernel execution failed
fp16,139,139,64,s_64x64_k128_v3,5.725582445170318,11.736392974853516,0,0,RUN_FAIL,Kernel execution failed
fp16,149,64,149,s_64x64_k128_v3,5.640274700484302,11.558294296264648,0,0,RUN_FAIL,Kernel execution failed
fp16,64,151,151,s_64x64_k32_v4,7.291832065716057,11.768341064453125,0,0,RUN_FAIL,Kernel execution failed
fp16,157,128,157,s_64x64_k32_v4,6.675957758961802,11.678218841552734,0,0,RUN_FAIL,Kernel execution failed
fp16,128,163,163,s_64x64_k64_v4,8.040648068575655,11.738300323486328,0,0,RUN_FAIL,Kernel execution failed
fp16,167,256,167,s_64x64_k128_v3,12.917562728765168,11.958122253417969,0,0,RUN_FAIL,Kernel execution failed
fp16,173,512,173,s_64x64_k64_mem,20.049771528723397,11.491060256958008,0,0,RUN_FAIL,Kernel execution failed
fp16,512,179,179,s_64x64_k32_v4,15.415672889934509,11.754035949707031,0,0,RUN_FAIL,Kernel execution failed
fp16,181,1024,181,s_64x64_k64_mem,32.55055604556679,15.73801040649414,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,191,191,s_64x64_k32_v4,16.463076430305026,13.182401657104492,0,0,RUN_FAIL,Kernel execution failed
fp16,193,193,2048,r_128x64_k64_v3,9.59635302285526,11.64102554321289,0,0,RUN_FAIL,Kernel execution failed
fp16,197,2048,197,s_64x64_k128_v3,47.11398110628948,11.29293441772461,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,199,199,s_64x64_k128_v3,17.283859031070698,13.22793960571289,0,0,RUN_FAIL,Kernel execution failed
fp16,223,223,64,s_64x64_k128_v3,8.583132246747638,13.1683349609375,0,0,RUN_FAIL,Kernel execution failed
fp16,227,64,227,s_64x64_k128_v3,6.494696707450898,13.189315795898438,0,0,RUN_FAIL,Kernel execution failed
fp16,64,229,229,s_64x64_k128_v3,8.360510556809789,17.47894287109375,0,0,RUN_FAIL,Kernel execution failed
fp16,233,128,233,s_64x64_k128_v3,7.570065544387887,13.320684432983398,0,0,RUN_FAIL,Kernel execution failed
fp16,128,239,239,s_64x64_k128_v3,13.862337748748551,14.281988143920898,0,0,RUN_FAIL,Kernel execution failed
fp16,241,256,241,s_64x64_k128_v3,14.290228352419135,12.269020080566406,0,0,RUN_FAIL,Kernel execution failed
fp16,256,251,251,s_64x64_k128_v3,15.350342718484045,13.25225830078125,0,0,RUN_FAIL,Kernel execution failed
fp16,257,512,257,s_64x64_k64_v4,8.520761507259756,17.384767532348633,0,0,RUN_FAIL,Kernel execution failed
fp16,512,263,263,s_64x64_k64_v4,16.081613045621282,7.604360580444336,0,0,RUN_FAIL,Kernel execution failed
fp16,269,1024,269,s_64x64_k128_v3,20.26698501775449,8.278131484985352,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,271,271,s_64x64_k32_v4,17.242467544778982,13.052940368652344,0,0,RUN_FAIL,Kernel execution failed
fp16,277,277,2048,s_64x64_k64_v4,51.59169273051305,8.502960205078125,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,281,281,s_64x64_k128_v3,119.93618266082885,11.90805435180664,0,0,RUN_FAIL,Kernel execution failed
fp16,293,293,64,s_64x64_k128_v3,9.773656244556243,10.732173919677734,0,0,RUN_FAIL,Kernel execution failed
fp16,299,64,299,s_64x64_k64_v4,6.89716535741596,12.212991714477539,0,0,RUN_FAIL,Kernel execution failed
fp16,64,307,307,s_64x64_k128_v3,8.49937793224451,12.903213500976562,0,0,RUN_FAIL,Kernel execution failed
fp16,311,128,311,s_64x64_k128_v3,11.285454793375463,13.12112808227539,0,0,RUN_FAIL,Kernel execution failed
fp16,128,313,313,s_64x64_k128_v3,13.94777394277274,15.5181884765625,0,0,RUN_FAIL,Kernel execution failed
fp16,317,256,317,s_64x64_k128_v3,15.397374738835225,11.789798736572266,0,0,RUN_FAIL,Kernel execution failed
fp16,256,331,331,s_64x64_k128_v3,17.972850894319905,13.082265853881836,0,0,RUN_FAIL,Kernel execution failed
fp16,337,512,337,s_64x64_k128_v3,62.64483101299866,11.520624160766602,0,0,RUN_FAIL,Kernel execution failed
fp16,256,347,347,s_64x64_k128_v3,18.69723063627268,13.249874114990234,0,0,RUN_FAIL,Kernel execution failed
fp16,128,349,349,s_64x64_k128_v3,15.755254142152022,12.024402618408203,0,0,RUN_FAIL,Kernel execution failed
fp16,64,353,353,s_64x64_k128_v3,9.981208015773236,7.071971893310547,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,353,353,s_64x64_k128_v3,131.1491665711219,10.821342468261719,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,359,359,s_64x64_k128_v3,91.57921362222623,6.843805313110352,0,0,RUN_FAIL,Kernel execution failed
fp16,512,367,367,s_64x64_k64_v4,73.241668027139,6.906747817993164,0,0,RUN_FAIL,Kernel execution failed
fp16,256,373,373,s_64x64_k64_v4,18.274842835641234,15.74850082397461,0,0,RUN_FAIL,Kernel execution failed
fp16,128,379,379,s_64x64_k128_v3,16.46043375019081,10.752201080322266,0,0,RUN_FAIL,Kernel execution failed
fp16,64,383,383,s_64x64_k128_v3,10.350475806795181,15.397787094116211,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,383,383,s_64x64_k128_v3,135.71910229010672,8.607625961303711,0,0,RUN_FAIL,Kernel execution failed
fp16,389,389,2048,s_64x64_k128_mem,72.3787157441725,13.991117477416992,0,0,RUN_FAIL,Kernel execution failed
fp16,397,397,1024,s_64x64_k128_v3,65.45420263203121,12.933731079101562,0,0,RUN_FAIL,Kernel execution failed
fp16,401,401,512,s_64x64_k128_v3,62.768308129646925,11.69586181640625,0,0,RUN_FAIL,Kernel execution failed
fp16,409,409,256,s_64x64_k64_v4,15.74027101451817,12.169122695922852,0,0,RUN_FAIL,Kernel execution failed
fp16,419,419,128,s_64x64_k32_v4,17.507543254808624,106.31632804870605,0,0,RUN_FAIL,Kernel execution failed
fp16,421,421,64,s_64x64_k64_mem,11.049262638618657,7.089138031005859,0,0,RUN_FAIL,Kernel execution failed
fp16,421,421,2048,s_64x64_k128_mem,86.02351485872924,8.265495300292969,0,0,RUN_FAIL,Kernel execution failed
fp16,431,431,1024,s_64x64_k128_mem,76.12587196780731,12.404441833496094,0,0,RUN_FAIL,Kernel execution failed
fp16,433,433,512,s_64x64_k64_v4,72.68098897532842,12.070178985595703,0,0,RUN_FAIL,Kernel execution failed
fp16,439,439,256,s_64x64_k64_v4,20.194732253517437,15.05732536315918,0,0,RUN_FAIL,Kernel execution failed
fp16,443,443,128,s_64x64_k32_v4,20.503144838304923,11.971712112426758,0,0,RUN_FAIL,Kernel execution failed
fp16,449,449,64,r_128x64_k64_v3,10.424589760615888,11.80577278137207,0,0,RUN_FAIL,Kernel execution failed
fp16,449,449,2048,s_64x64_k128_v3,70.08583027027751,15.630006790161133,0,0,RUN_FAIL,Kernel execution failed
fp16,457,457,1024,s_64x64_k128_v3,67.66959121251391,12.850046157836914,0,0,RUN_FAIL,Kernel execution failed
fp16,201,402,201,r_128x64_k64_v3,11.780920353785303,7.239103317260742,0,0,RUN_FAIL,Kernel execution failed
fp16,501,1002,501,s_64x64_k128_v3,116.3420140460559,12.215852737426758,0,0,RUN_FAIL,Kernel execution failed
fp16,1023,2046,1023,s_64x64_k64_v4,436.9652471199418,13.085603713989258,0,0,RUN_FAIL,Kernel execution failed
fp16,1777,3554,1777,m_128x128_k64_v3,566.7307479717838,12.106657028198242,0,0,RUN_FAIL,Kernel execution failed
fp16,2222,4444,2222,m_128x128_k64_v3,724.916714712834,12.383460998535156,0,0,RUN_FAIL,Kernel execution failed
fp16,7158,3579,3579,m_128x128_k64_v3,1115.4186871357408,12.46190071105957,0,0,RUN_FAIL,Kernel execution failed
fp16,8,1024,1024,s_64x64_k128_v3,3.222898341069806,12.201786041259766,0.012304099276661873,1.363546865378649,SUCCESS,
fp16,4,3072,3072,s_64x64_k128_v3,3.5607166859780732,13.151168823242188,0.03093630075454712,2.4404169263483495,SUCCESS,
