dtype,M,N,K,selected_kernel,predicted_tflops,selection_time_ms,actual_time_ms,actual_tflops,status,error
fp16,19,19,64,m_128x128_k32_v4,1.7902439839184412,6.534337997436523,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,19,512,19,m_128x128_k32_v4,2.491074059569417,6.272792816162109,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,23,64,23,m_128x128_k32_v4,-1.3179541356873277,6.54292106628418,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,23,1024,23,m_128x128_k32_v4,3.228966298990642,6.567955017089844,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,64,27,27,m_128x128_k32_v4,0.8463089949962885,6.134748458862305,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,1024,27,27,s_64x64_k128_v3,28.087739217176654,6.104469299316406,0,0,RUN_FAIL,Kernel execution failed
fp16,31,128,31,m_128x128_k32_v4,-0.11706941648615578,6.589651107788086,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,31,31,2048,s_64x64_k64_mem,2.506284388761957,6.228208541870117,0,0,RUN_FAIL,Kernel execution failed
fp16,128,33,33,s_64x64_k64_mem,-2.12425840547053,6.7195892333984375,0,0,RUN_FAIL,Kernel execution failed
fp16,33,2048,33,s_64x64_k64_mem,8.92138905481531,9.822845458984375,0,0,RUN_FAIL,Kernel execution failed
fp16,37,256,37,m_128x128_k32_v4,-0.6188624023706091,14.644622802734375,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,2048,37,37,r_64x128_k64_v3,37.05922994037444,6.189823150634766,0,0,RUN_FAIL,Kernel execution failed
fp16,256,41,41,s_64x64_k64_mem,-0.24383584239255898,6.549596786499023,0,0,RUN_FAIL,Kernel execution failed
fp16,43,43,64,m_128x128_k32_v4,2.0336957282287527,8.83793830871582,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,43,512,43,s_64x64_k64_mem,2.0665549717572045,6.242036819458008,0,0,RUN_FAIL,Kernel execution failed
fp16,47,64,47,m_128x128_k32_v4,-1.354963950600757,8.251190185546875,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,512,47,47,s_64x64_k64_mem,6.391123843634516,6.042718887329102,0,0,RUN_FAIL,Kernel execution failed
fp16,64,51,51,m_128x128_k32_v4,-1.1198031613097983,6.570577621459961,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,51,1024,51,s_64x64_k64_mem,5.9636108668349435,6.106853485107422,0,0,RUN_FAIL,Kernel execution failed
fp16,59,128,59,s_64x64_k64_mem,-1.3891452885925106,6.6394805908203125,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,59,59,s_64x64_k64_mem,16.71932148355142,6.652593612670898,0,0,RUN_FAIL,Kernel execution failed
fp16,128,61,61,s_64x64_k64_mem,1.3908386560062713,16.861438751220703,0,0,RUN_FAIL,Kernel execution failed
fp16,61,2048,61,s_64x64_k64_mem,23.897560936912242,10.855436325073242,0,0,RUN_FAIL,Kernel execution failed
fp16,63,256,63,s_64x64_k64_mem,0.4967741213891083,11.367321014404297,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,63,63,s_64x64_k64_mem,22.477187604943573,11.541604995727539,0,0,RUN_FAIL,Kernel execution failed
fp16,256,67,67,s_64x64_k64_mem,0.3738538530983169,11.514902114868164,0,0,RUN_FAIL,Kernel execution failed
fp16,71,71,64,m_128x128_k32_v4,-2.583408042359191,12.650012969970703,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,71,512,71,s_64x64_k64_mem,7.9600784338377935,8.494377136230469,0,0,RUN_FAIL,Kernel execution failed
fp16,73,64,73,s_64x64_k64_mem,-3.1919051431759087,9.740591049194336,0,0,RUN_FAIL,Kernel execution failed
fp16,512,73,73,s_64x64_k64_mem,15.094911251162369,8.328437805175781,0,0,RUN_FAIL,Kernel execution failed
fp16,64,77,77,m_128x128_k32_v4,0.7690307189506447,11.487960815429688,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,77,1024,77,r_128x64_k32_v3,9.723589193010651,10.26296615600586,0,0,RUN_FAIL,Kernel execution failed
fp16,79,128,79,m_128x128_k32_v3,-2.991802639644446,9.677886962890625,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,79,79,s_64x64_k64_mem,23.056978038558537,11.240005493164062,0,0,RUN_FAIL,Kernel execution failed
fp16,128,83,83,m_128x128_k32_v4,0.5894662139831216,14.104843139648438,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,83,83,2048,s_64x64_k128_v3,11.545810528188271,11.526107788085938,0,0,RUN_FAIL,Kernel execution failed
fp16,89,256,89,s_64x64_k64_mem,6.3558827269854214,9.573698043823242,0,0,RUN_FAIL,Kernel execution failed
fp16,89,2048,89,s_64x64_k64_mem,17.10512461471908,10.096073150634766,0,0,RUN_FAIL,Kernel execution failed
fp16,256,91,91,s_64x64_k128_v3,9.123507747031852,11.487007141113281,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,91,91,s_64x64_k64_mem,27.460411644168122,11.532306671142578,0,0,RUN_FAIL,Kernel execution failed
fp16,97,512,97,s_64x64_k64_mem,9.414096054095461,7.595062255859375,0,0,RUN_FAIL,Kernel execution failed
fp16,99,64,99,s_64x64_k64_mem,-1.7224844116402394,6.679296493530273,0,0,RUN_FAIL,Kernel execution failed
fp16,512,99,99,s_64x64_k128_v3,15.351329006144294,6.575584411621094,0,0,RUN_FAIL,Kernel execution failed
fp16,64,101,101,s_64x64_k64_v4,0.1793027826036691,6.657838821411133,0,0,RUN_FAIL,Kernel execution failed
fp16,101,1024,101,s_64x64_k64_mem,10.056209279999274,11.64555549621582,0,0,RUN_FAIL,Kernel execution failed
fp16,103,128,103,r_64x128_k64_v3,2.435199431734824,6.675481796264648,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,103,103,s_64x64_k64_mem,23.637183334484007,6.622791290283203,0,0,RUN_FAIL,Kernel execution failed
fp16,128,107,107,s_64x64_k64_mem,4.167825337045887,8.150815963745117,0,0,RUN_FAIL,Kernel execution failed
fp16,107,107,2048,s_64x64_k64_v4,12.223686060564116,6.589412689208984,0,0,RUN_FAIL,Kernel execution failed
fp16,109,256,109,s_64x64_k64_v4,6.857507520837847,6.543397903442383,0,0,RUN_FAIL,Kernel execution failed
fp16,109,2048,109,r_128x64_k64_v3,23.428065083824887,6.668806076049805,0,0,RUN_FAIL,Kernel execution failed
fp16,256,111,111,s_64x64_k128_v3,9.17468391989317,6.618261337280273,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,111,111,s_64x64_k64_mem,28.616102179666754,6.761312484741211,0,0,RUN_FAIL,Kernel execution failed
fp16,113,512,113,s_64x64_k64_mem,11.061229685733958,14.297962188720703,0,0,RUN_FAIL,Kernel execution failed
fp16,117,117,64,m_128x128_k32_v4,1.506005970169394,6.844043731689453,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,512,117,117,s_64x64_k128_v3,15.078146504969023,6.184577941894531,0,0,RUN_FAIL,Kernel execution failed
fp16,119,64,119,s_64x64_k64_mem,0.5762733300256205,6.674289703369141,0,0,RUN_FAIL,Kernel execution failed
fp16,119,1024,119,s_64x64_k64_mem,24.14597758620845,6.636857986450195,0,0,RUN_FAIL,Kernel execution failed
fp16,64,121,121,r_64x128_k64_v3,1.7101027448503014,11.604547500610352,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,121,121,s_64x64_k64_mem,26.96166741798504,11.054754257202148,0,0,RUN_FAIL,Kernel execution failed
fp16,128,123,123,r_64x128_k64_v3,4.844024924205724,6.71076774597168,0,0,RUN_FAIL,Kernel execution failed
fp16,123,123,2048,s_64x64_k64_v4,14.952412145959956,12.734413146972656,0,0,RUN_FAIL,Kernel execution failed
fp16,127,256,127,s_64x64_k64_mem,9.028348154000021,6.7920684814453125,0,0,RUN_FAIL,Kernel execution failed
fp16,127,2048,127,s_64x64_k64_mem,34.626965877939,11.906147003173828,0,0,RUN_FAIL,Kernel execution failed
fp16,256,131,131,s_64x64_k128_v3,12.676734206549057,11.753082275390625,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,131,131,s_64x64_k64_mem,64.73927317364465,11.551856994628906,0,0,RUN_FAIL,Kernel execution failed
fp16,137,512,137,s_64x64_k64_mem,9.053404635960705,6.655693054199219,0,0,RUN_FAIL,Kernel execution failed
fp16,139,139,64,m_128x128_k32_v4,6.633192233209949,11.394739151000977,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,512,139,139,s_64x64_k128_v3,19.373515963512048,6.121635437011719,0,0,RUN_FAIL,Kernel execution failed
fp16,149,64,149,m_128x128_k32_v4,3.9474580815849802,6.569862365722656,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,149,1024,149,s_64x64_k64_mem,25.066714771415707,6.193399429321289,0,0,RUN_FAIL,Kernel execution failed
fp16,64,151,151,s_64x64_k64_v4,5.110520385469381,11.238336563110352,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,151,151,s_64x64_k64_mem,43.17681063802914,6.531953811645508,0,0,RUN_FAIL,Kernel execution failed
fp16,157,128,157,m_128x128_k32_v4,3.7788075508223367,11.386871337890625,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,157,157,2048,s_64x64_k64_v4,17.403465755699425,10.444879531860352,0,0,RUN_FAIL,Kernel execution failed
fp16,128,163,163,s_64x64_k64_v4,9.036926542744084,6.585359573364258,0,0,RUN_FAIL,Kernel execution failed
fp16,163,2048,163,s_64x64_k64_mem,40.950801305976896,6.7539215087890625,0,0,RUN_FAIL,Kernel execution failed
fp16,167,256,167,s_64x64_k64_v4,15.155560031663407,6.5898895263671875,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,167,167,s_64x64_k64_mem,65.2768922182526,7.358551025390625,0,0,RUN_FAIL,Kernel execution failed
fp16,173,512,173,s_64x64_k64_mem,20.934394059749433,7.294416427612305,0,0,RUN_FAIL,Kernel execution failed
fp16,179,179,64,s_64x64_k128_v3,8.062900829659267,6.51240348815918,0,0,RUN_FAIL,Kernel execution failed
fp16,512,179,179,s_64x64_k64_mem,28.20071278661027,11.597394943237305,0,0,RUN_FAIL,Kernel execution failed
fp16,181,64,181,m_128x128_k32_v4,2.952944980373766,11.348485946655273,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,181,1024,181,s_64x64_k64_mem,33.60435095124984,7.870197296142578,0,0,RUN_FAIL,Kernel execution failed
fp16,64,191,191,s_64x64_k64_v4,6.913724204768051,7.4329376220703125,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,191,191,s_64x64_k64_mem,47.263643846928716,8.705854415893555,0,0,RUN_FAIL,Kernel execution failed
fp16,193,128,193,s_64x64_k64_mem,5.464821495889346,10.928153991699219,0,0,RUN_FAIL,Kernel execution failed
fp16,193,193,2048,s_64x64_k64_v4,24.24810906288627,13.167381286621094,0,0,RUN_FAIL,Kernel execution failed
fp16,128,197,197,s_64x64_k64_v4,11.52706754824164,7.025003433227539,0,0,RUN_FAIL,Kernel execution failed
fp16,197,2048,197,s_64x64_k64_mem,37.73352102939004,6.592750549316406,0,0,RUN_FAIL,Kernel execution failed
fp16,199,256,199,s_64x64_k64_v4,14.704942834344234,6.688356399536133,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,199,199,s_64x64_k64_mem,67.03651409601558,12.345075607299805,0,0,RUN_FAIL,Kernel execution failed
fp16,256,211,211,s_64x64_k64_v4,24.31308837091986,6.665468215942383,0,0,RUN_FAIL,Kernel execution failed
fp16,223,223,64,s_64x64_k128_v3,14.23940389207524,11.340856552124023,0,0,RUN_FAIL,Kernel execution failed
fp16,223,512,223,s_64x64_k64_v4,23.12152569393309,11.580944061279297,0,0,RUN_FAIL,Kernel execution failed
fp16,227,64,227,s_64x64_k64_mem,3.14481925444854,12.455940246582031,0,0,RUN_FAIL,Kernel execution failed
fp16,512,227,227,s_64x64_k128_v3,36.354843542514544,14.212608337402344,0,0,RUN_FAIL,Kernel execution failed
fp16,64,229,229,s_64x64_k64_v4,9.26541810656955,11.849403381347656,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,229,229,s_64x64_k64_mem,47.68204114392315,7.525920867919922,0,0,RUN_FAIL,Kernel execution failed
fp16,233,128,233,s_64x64_k64_v4,6.93662873534646,11.591434478759766,0,0,RUN_FAIL,Kernel execution failed
fp16,233,233,2048,s_64x64_k128_v3,28.695392157273172,2.9120445251464844,0,0,RUN_FAIL,Kernel execution failed
fp16,128,239,239,s_64x64_k64_v4,12.457344228765367,12.853860855102539,0,0,RUN_FAIL,Kernel execution failed
fp16,239,2048,239,s_64x64_k128_v3,55.40431642242172,6.6432952880859375,0,0,RUN_FAIL,Kernel execution failed
fp16,241,256,241,s_64x64_k64_v4,19.37014462235526,7.117748260498047,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,241,241,s_64x64_k64_mem,74.3415124637657,11.539936065673828,0,0,RUN_FAIL,Kernel execution failed
fp16,256,251,251,s_64x64_k64_v4,26.054264955889398,12.172222137451172,0,0,RUN_FAIL,Kernel execution failed
fp16,257,257,64,s_64x64_k128_v3,11.425969687475192,11.525630950927734,0,0,RUN_FAIL,Kernel execution failed
fp16,257,512,257,s_64x64_k64_v4,26.17850030523459,11.30223274230957,0,0,RUN_FAIL,Kernel execution failed
fp16,263,64,263,m_128x128_k32_v4,2.8322872659441782,11.493444442749023,0,0,UNSUPPORTED,Problem size not supported by kernel
fp16,512,263,263,s_64x64_k64_mem,46.8788674500083,3.0510425567626953,0,0,RUN_FAIL,Kernel execution failed
fp16,64,269,269,s_64x64_k64_v4,8.509403024031764,7.874250411987305,0,0,RUN_FAIL,Kernel execution failed
fp16,269,1024,269,s_64x64_k64_mem,38.672918802057985,6.684303283691406,0,0,RUN_FAIL,Kernel execution failed
fp16,271,128,271,s_64x64_k64_v4,9.313923624367288,11.48080825805664,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,271,271,s_64x64_k64_mem,57.95112976991913,6.602287292480469,0,0,RUN_FAIL,Kernel execution failed
fp16,128,277,277,s_64x64_k64_v4,17.44838428849889,6.61015510559082,0,0,RUN_FAIL,Kernel execution failed
fp16,277,277,2048,s_64x64_k128_v3,50.479024649876564,12.949705123901367,0,0,RUN_FAIL,Kernel execution failed
fp16,281,256,281,s_64x64_k64_v4,20.726307315206853,6.583452224731445,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,281,281,s_64x64_k64_mem,127.32666326530659,11.422157287597656,0,0,RUN_FAIL,Kernel execution failed
fp16,256,283,283,s_64x64_k64_v4,31.73069813894494,12.445449829101562,0,0,RUN_FAIL,Kernel execution failed
fp16,293,293,64,s_64x64_k128_v3,14.278432780310505,11.36469841003418,0,0,RUN_FAIL,Kernel execution failed
fp16,293,512,293,s_64x64_k64_v4,32.33466879325014,11.25025749206543,0,0,RUN_FAIL,Kernel execution failed
fp16,299,64,299,s_64x64_k64_mem,3.1371182365941475,11.56759262084961,0,0,RUN_FAIL,Kernel execution failed
fp16,512,299,299,s_64x64_k64_mem,47.6042179795237,11.475801467895508,0,0,RUN_FAIL,Kernel execution failed
fp16,64,307,307,s_64x64_k64_v4,9.531352764094418,11.838912963867188,0,0,RUN_FAIL,Kernel execution failed
fp16,307,1024,307,s_64x64_k64_v4,94.96417070719046,13.082265853881836,0,0,RUN_FAIL,Kernel execution failed
fp16,311,128,311,s_64x64_k64_v4,13.921083608232784,6.495475769042969,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,311,311,s_64x64_k64_mem,105.64412658554946,6.646871566772461,0,0,RUN_FAIL,Kernel execution failed
fp16,128,313,313,s_64x64_k64_v4,18.104570831630074,5.891323089599609,0,0,RUN_FAIL,Kernel execution failed
fp16,313,313,2048,s_64x64_k128_v3,63.58405560447348,6.393909454345703,0,0,RUN_FAIL,Kernel execution failed
fp16,317,256,317,s_64x64_k64_v4,32.03383209867116,6.562948226928711,0,0,RUN_FAIL,Kernel execution failed
fp16,317,2048,317,s_64x64_k64_mem,128.25882741704694,16.214370727539062,0,0,RUN_FAIL,Kernel execution failed
fp16,256,331,331,s_64x64_k64_v4,34.08574382243115,6.519794464111328,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,331,331,s_64x64_k64_mem,124.53553965927502,12.253284454345703,0,0,RUN_FAIL,Kernel execution failed
fp16,337,512,337,s_64x64_k64_v4,66.02691997719492,11.54184341430664,0,0,RUN_FAIL,Kernel execution failed
fp16,347,347,64,s_64x64_k128_v3,16.405044650361656,12.077093124389648,0,0,RUN_FAIL,Kernel execution failed
fp16,256,347,347,s_64x64_k64_v4,34.314354451111036,2.923727035522461,0,0,RUN_FAIL,Kernel execution failed
fp16,347,2048,347,s_64x64_k128_mem,105.39731241807323,11.583566665649414,0,0,RUN_FAIL,Kernel execution failed
fp16,128,349,349,s_64x64_k64_v4,23.87440133618222,12.87531852722168,0,0,RUN_FAIL,Kernel execution failed
fp16,349,1024,349,s_64x64_k128_mem,86.16695902132454,14.142274856567383,0,0,RUN_FAIL,Kernel execution failed
fp16,64,353,353,s_64x64_k64_v4,12.226028550507856,12.830495834350586,0,0,RUN_FAIL,Kernel execution failed
fp16,353,512,353,s_64x64_k64_v4,70.4189482687063,6.732940673828125,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,353,353,s_64x64_k64_mem,126.17056685433725,8.115291595458984,0,0,RUN_FAIL,Kernel execution failed
fp16,359,256,359,s_64x64_k64_v4,25.479543021549784,8.984565734863281,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,359,359,s_64x64_k64_mem,111.3262204268957,6.633758544921875,0,0,RUN_FAIL,Kernel execution failed
fp16,367,128,367,s_64x64_k64_v4,18.90452452789733,6.684780120849609,0,0,RUN_FAIL,Kernel execution failed
fp16,512,367,367,s_64x64_k64_mem,85.07252730636378,11.487960815429688,0,0,RUN_FAIL,Kernel execution failed
fp16,373,64,373,r_64x128_k64_v3,7.607761333130797,6.595611572265625,0,0,RUN_FAIL,Kernel execution failed
fp16,256,373,373,s_64x64_k64_v4,37.154962379938475,10.788440704345703,0,0,RUN_FAIL,Kernel execution failed
fp16,373,2048,373,s_64x64_k64_v4,127.41211174585601,7.584095001220703,0,0,RUN_FAIL,Kernel execution failed
fp16,128,379,379,s_64x64_k64_v4,26.44301891199636,6.702899932861328,0,0,RUN_FAIL,Kernel execution failed
fp16,379,1024,379,s_64x64_k64_mem,118.9735116295512,6.671905517578125,0,0,RUN_FAIL,Kernel execution failed
fp16,64,383,383,s_64x64_k64_v4,13.247866551337815,6.576776504516602,0,0,RUN_FAIL,Kernel execution failed
fp16,383,512,383,s_64x64_k64_mem,85.36410832752658,6.697416305541992,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,383,383,s_64x64_k64_mem,147.86186274236002,6.550788879394531,0,0,RUN_FAIL,Kernel execution failed
fp16,389,256,389,s_64x64_k64_v4,20.799667816250516,11.038541793823242,0,0,RUN_FAIL,Kernel execution failed
fp16,389,389,2048,s_64x64_k64_v4,78.57921661096292,11.442422866821289,0,0,RUN_FAIL,Kernel execution failed
fp16,397,128,397,s_64x64_k64_v4,16.19962647463548,11.37399673461914,0,0,RUN_FAIL,Kernel execution failed
fp16,397,397,1024,s_64x64_k64_v4,72.57086605561477,11.322736740112305,0,0,RUN_FAIL,Kernel execution failed
fp16,401,64,401,s_64x64_k128_mem,5.629878800582713,11.838197708129883,0,0,RUN_FAIL,Kernel execution failed
fp16,401,401,512,s_64x64_k64_v4,71.6172745915269,6.9103240966796875,0,0,RUN_FAIL,Kernel execution failed
fp16,401,2048,401,s_64x64_k64_v4,106.07259708762818,11.929750442504883,0,0,RUN_FAIL,Kernel execution failed
fp16,409,409,256,s_64x64_k64_v4,33.82455649331684,6.723880767822266,0,0,RUN_FAIL,Kernel execution failed
fp16,409,1024,409,s_64x64_k128_v3,89.63746850114326,11.40594482421875,0,0,RUN_FAIL,Kernel execution failed
fp16,419,419,128,s_64x64_k64_mem,35.22484990566851,6.640434265136719,0,0,RUN_FAIL,Kernel execution failed
fp16,419,512,419,s_64x64_k64_v4,70.9837462072223,12.140035629272461,0,0,RUN_FAIL,Kernel execution failed
fp16,421,421,64,s_64x64_k128_v3,17.763270552209132,15.384674072265625,0,0,RUN_FAIL,Kernel execution failed
fp16,421,256,421,s_64x64_k128_v3,24.317589478248564,10.972261428833008,0,0,RUN_FAIL,Kernel execution failed
fp16,421,421,2048,s_64x64_k128_v3,88.49836010581654,6.600379943847656,0,0,RUN_FAIL,Kernel execution failed
fp16,431,128,431,s_64x64_k64_v4,19.75894711631185,11.405706405639648,0,0,RUN_FAIL,Kernel execution failed
fp16,431,431,1024,s_64x64_k64_v4,78.03735554525574,11.077642440795898,0,0,RUN_FAIL,Kernel execution failed
fp16,433,64,433,r_64x128_k64_v3,8.254047788659543,8.056163787841797,0,0,RUN_FAIL,Kernel execution failed
fp16,433,433,512,s_64x64_k64_v4,79.15415766522321,12.508630752563477,0,0,RUN_FAIL,Kernel execution failed
fp16,433,2048,433,s_64x64_k64_v4,131.89740438859738,6.763219833374023,0,0,RUN_FAIL,Kernel execution failed
fp16,439,439,256,s_64x64_k64_mem,45.43964075588368,6.670713424682617,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,439,439,s_64x64_k64_mem,122.33015981695965,6.828546524047852,0,0,RUN_FAIL,Kernel execution failed
fp16,443,443,128,s_64x64_k64_mem,46.94547058542296,13.188838958740234,0,0,RUN_FAIL,Kernel execution failed
fp16,512,443,443,s_64x64_k64_mem,89.12940140122079,6.602287292480469,0,0,RUN_FAIL,Kernel execution failed
fp16,449,449,64,s_64x64_k128_v3,17.77886453270609,6.860256195068359,0,0,RUN_FAIL,Kernel execution failed
fp16,256,449,449,s_64x64_k64_v4,35.19883301925958,11.758565902709961,0,0,RUN_FAIL,Kernel execution failed
fp16,449,449,2048,s_64x64_k64_v4,86.03039708728942,11.503458023071289,0,0,RUN_FAIL,Kernel execution failed
fp16,128,457,457,s_64x64_k64_v4,29.182517044104998,13.030529022216797,0,0,RUN_FAIL,Kernel execution failed
fp16,457,457,1024,s_64x64_k64_v4,76.60421691123761,11.348247528076172,0,0,RUN_FAIL,Kernel execution failed
fp16,101,202,101,s_64x64_k64_mem,5.462134667067523,11.322736740112305,0,0,RUN_FAIL,Kernel execution failed
fp16,201,402,201,s_64x64_k64_v4,16.086404175155657,12.133121490478516,0,0,RUN_FAIL,Kernel execution failed
fp16,598,299,299,s_64x64_k64_v4,38.22371247234094,7.211208343505859,0,0,RUN_FAIL,Kernel execution failed
fp16,501,1002,501,s_64x64_k128_v3,101.96001328422767,13.042688369750977,0,0,RUN_FAIL,Kernel execution failed
fp16,777,777,777,s_64x64_k128_mem,163.15680408752513,12.996912002563477,0,0,RUN_FAIL,Kernel execution failed
fp16,1023,2046,1023,s_64x64_k64_mem,435.7302953362147,12.461423873901367,0,0,RUN_FAIL,Kernel execution failed
fp16,1333,1333,1333,s_64x64_k64_mem,412.13396767533635,11.49892807006836,0,0,RUN_FAIL,Kernel execution failed
fp16,1777,3554,1777,m_128x128_k32_v3,565.3231980219916,6.730079650878906,0,0,RUN_FAIL,Kernel execution failed
fp16,2047,2047,2047,m_128x128_k64_v3,590.8436124408626,10.776996612548828,0,0,RUN_FAIL,Kernel execution failed
fp16,2222,4444,2222,m_128x128_k64_v3,733.7607352160818,11.342525482177734,0,0,RUN_FAIL,Kernel execution failed
fp16,3001,3001,3001,m_128x128_k64_v3,763.4359521305871,13.899803161621094,0,0,RUN_FAIL,Kernel execution failed
fp16,7158,3579,3579,m_128x128_k64_v3,1117.993287867164,13.147115707397461,0,0,RUN_FAIL,Kernel execution failed
fp16,8,768,768,s_64x64_k128_v3,7.811574527611397,12.165069580078125,0.009591999463737011,0.9838599382409999,SUCCESS,
fp16,8,1024,1024,s_64x64_k128_v3,8.26303234548712,10.955810546875,0.01166009996086359,1.4388569614593096,SUCCESS,
fp16,4,2048,2048,s_64x64_k128_mem,3.9380663065006325,13.440370559692383,0.020444098860025406,1.6412771347730755,SUCCESS,
fp16,4,3072,3072,s_64x64_k64_mem,3.8638589694101664,6.981372833251953,0.029256200417876244,2.580563125820987,SUCCESS,
fp16,1,4096,3072,s_64x64_k64_mem,2.7397145966799163,16.623497009277344,0.02929620072245598,0.859013229681691,SUCCESS,
fp16,8,4096,4096,s_64x64_k128_mem,9.234909848102815,11.854410171508789,0.040028300136327744,6.706141781833524,SUCCESS,
fp16,32,4096,3072,s_64x64_k128_v3,49.75616704809641,13.67330551147461,0.029360199347138405,27.42850477541084,SUCCESS,
fp16,1,5120,5120,s_64x64_k64_mem,3.7081609418102213,16.10851287841797,0.04983239993453026,1.052102649458603,SUCCESS,
fp16,4,5120,3840,s_64x64_k64_mem,6.192864041561648,10.961532592773438,0.03828030079603195,4.108807839260864,SUCCESS,
fp16,32,5120,5120,s_64x64_k128_mem,79.09771336642322,15.134572982788086,0.04995639994740486,33.583717036582705,SUCCESS,
fp16,128,5120,3840,s_64x64_k128_mem,204.7974998789654,14.913797378540039,0.038940299302339554,129.25336708178833,SUCCESS,
fp16,4,8192,8192,s_64x64_k64_mem,17.070592956381947,15.751361846923828,0.07626070082187653,7.039942017500978,SUCCESS,
fp16,16,8192,6144,s_64x64_k128_mem,62.65419875902669,15.638113021850586,0.059976499527692795,26.854063652986884,SUCCESS,
fp16,128,8192,8192,s_64x64_k128_mem,454.4160901573789,10.986566543579102,0.08034469932317734,213.82703935322408,SUCCESS,
fp16,2,11008,8256,s_64x64_k128_mem,9.064045816796845,11.861324310302734,0.08105270564556122,4.4850839846073445,SUCCESS,
fp16,16,11008,11008,s_64x64_k64_mem,89.14631334410238,15.615701675415039,0.10618890821933746,36.51637551438602,SUCCESS,
fp16,64,11008,8256,s_64x64_k64_mem,252.39304060677716,11.438131332397461,0.0822886973619461,141.36694973834355,SUCCESS,
fp16,2,12288,12288,s_64x64_k64_mem,17.19927488051975,12.639522552490234,0.16149739921092987,3.739873081244788,SUCCESS,
fp16,8,9216,12288,s_64x64_k128_mem,45.141886167599736,11.646032333374023,0.11629299819469452,15.580811881438478,SUCCESS,
fp16,64,12288,12288,s_64x64_k128_mem,392.9585747982599,11.546850204467773,0.16412940621376038,117.75679494525352,SUCCESS,
fp16,1,12288,16384,s_64x64_k128_mem,8.59683600929439,12.33530044555664,0.21440589427947998,1.8779949373739604,SUCCESS,
fp16,8,16384,16384,s_64x64_k64_mem,111.1049107506657,11.344194412231445,0.2179299145936966,19.708020828656938,SUCCESS,
fp16,32,12288,16384,s_64x64_k64_mem,211.06762641744734,12.512922286987305,0.21668989956378937,59.462401865237524,SUCCESS,
fp16,128,512,64,s_64x64_k64_mem,16.790103200600214,15.007972717285156,0.0037719998508691788,2.2239152522943555,SUCCESS,
fp16,128,640,80,s_64x64_k128_v3,17.798034700245978,11.489391326904297,0.004164000041782856,3.1477425236499346,SUCCESS,
fp16,128,80,2560,s_64x64_k64_v4,15.145282051090852,11.36326789855957,0.025080200284719467,2.0904458259826226,SUCCESS,
fp16,128,96,3072,s_64x64_k64_v4,14.081518551945232,13.025045394897461,0.029284199699759483,2.57809579138405,SUCCESS,
fp16,128,4096,128,s_64x64_k64_mem,72.29585396621188,6.695270538330078,0.004128000233322382,32.51398265837212,SUCCESS,
fp16,128,8192,256,s_64x64_k128_v3,136.37208981490457,13.364553451538086,0.005807999987155199,92.43645199506332,SUCCESS,
fp16,256,64,1024,s_64x64_k64_v4,10.689845016258122,12.748003005981445,0.011536099947988987,2.908646089344027,SUCCESS,
fp16,256,80,1280,s_64x64_k64_v4,17.034949573140924,11.52491569519043,0.014236100018024445,3.6828063819177626,SUCCESS,
fp16,256,1536,96,s_64x64_k128_mem,73.55938301086971,6.543397903442383,0.0041519999504089355,18.183399061111295,SUCCESS,
