dtype,M,N,K,selected_kernel,predicted_tflops,selection_time_ms,actual_time_ms,actual_tflops,status,error
fp8,109,256,109,s_64x64_k128_mem,12.80787898644173,15.29836654663086,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,119,1024,119,s_64x64_k128_mem,32.72499317091174,10.955095291137695,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,2048,131,131,s_64x64_k128_mem,89.7009645830813,20.804643630981445,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,157,128,157,s_64x64_k32_v4,9.22206232173983,11.06882095336914,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,512,179,179,s_64x64_k128_mem,52.213118052724084,10.849475860595703,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,197,2048,197,s_64x64_k128_mem,80.6870523209812,11.503219604492188,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,64,229,229,s_64x64_k128_mem,12.619952036208435,17.48967170715332,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,256,251,251,s_64x64_k128_mem,40.14894274591416,10.993242263793945,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,1024,271,271,s_64x64_k128_mem,85.03203433729009,7.674932479858398,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,299,64,299,s_64x64_k64_v4,9.704422335852533,8.820772171020508,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,317,256,317,s_64x64_k128_mem,41.140119791426876,10.166406631469727,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,128,349,349,s_64x64_k128_mem,36.89396749173024,15.132904052734375,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,512,367,367,s_64x64_k128_mem,81.59567754824559,14.39809799194336,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,2048,383,383,s_64x64_k128_mem,211.54006342906422,12.721776962280273,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,409,409,256,s_64x64_k128_mem,71.6910520520384,9.53817367553711,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,431,431,1024,s_64x64_k128_mem,86.18915129219832,14.778614044189453,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,449,449,64,r_128x64_k64_v3,15.195784648550886,10.201215744018555,0,0,RUN_FAIL,Kernel execution failed
fp8,501,1002,501,s_64x64_k128_mem,182.78186070433878,11.561870574951172,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,7158,3579,3579,l_256x256_k64_v3,1211.7522573412018,8.646011352539062,0,0,RUN_FAIL,Kernel execution failed
fp8,1,5120,5120,s_64x64_k128_mem,3.404479725540849,15.567302703857422,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,16,11008,11008,s_64x64_k128_mem,70.83972571047542,10.433435440063477,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,128,512,64,s_64x64_k128_mem,21.32545162264972,9.474515914916992,0.004887999966740608,1.7161636777983962,SUCCESS,
fp8,256,1536,96,s_64x64_k128_mem,92.0292702614945,12.413740158081055,0.005552000366151333,13.598246941819841,SUCCESS,
fp8,1024,64,512,s_64x64_k128_mem,12.753380762907605,11.725664138793945,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,2048,96,1536,s_64x64_k128_mem,93.9730683389724,9.278059005737305,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,8192,64,512,s_64x64_k128_mem,18.2998525186318,11.070489883422852,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,128,256,128,s_64x64_k128_mem,14.077714973555743,15.415668487548828,0.005623999983072281,1.4915732619574917,SUCCESS,
fp8,2048,512,128,s_64x64_k128_mem,126.8801248011778,8.701801300048828,0.0061079999431967735,43.9481759162407,SUCCESS,
fp8,1,128,32,r_64x128_k32_v3,4.418504308322146,9.253263473510742,0.004115999676287174,0.001990281983547086,SUCCESS,
fp8,4,2,32,r_128x64_k64_v3,6.624385850388539,15.297651290893555,0,0,RUN_FAIL,Kernel execution failed
fp8,8,16,32,s_64x64_k64_v4,6.872745943183542,15.785455703735352,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,16,128,32,s_64x64_k64_v4,7.607676264309904,8.982181549072266,0,0,UNSUPPORTED,Problem size not supported by kernel
