kernel,problem_idx,N,C,K,G,Hi,Wi,Y,X,stride_h,stride_w,pad_h,pad_w,latency_ms,tflops,non_zero
grouped_conv_forward_bf16_2d_32x128x64_compv4,10,2,64,64,1,160,320,3,3,1,1,1,1,0.06062449887394905,124.532941966209,6553600
grouped_conv_forward_bf16_2d_64x128x64_compv3,10,2,64,64,1,160,320,3,3,1,1,1,1,0.05761650204658508,131.03445943135785,6553600
grouped_conv_forward_bf16_2d_64x128x64_compv4,10,2,64,64,1,160,320,3,3,1,1,1,1,0.07794059813022614,96.86539981879012,6553600
grouped_conv_forward_bf16_2d_128x128x64_compv3,10,2,64,64,1,160,320,3,3,1,1,1,1,0.05911250039935112,127.71828545562376,6553600
grouped_conv_forward_bf16_2d_128x128x64_compv4,10,2,64,64,1,160,320,3,3,1,1,1,1,0.07676859945058823,98.34420914321046,6553600
grouped_conv_forward_bf16_2d_16x64x128_compv3,10,2,64,64,1,160,320,3,3,1,1,1,1,0.058412499725818634,129.24882919644975,6553600
grouped_conv_forward_bf16_2d_16x64x128_compv4,10,2,64,64,1,160,320,3,3,1,1,1,1,0.07036460191011429,107.2946765142544,6553600
grouped_conv_forward_bf16_2d_32x64x128_compv3,10,2,64,64,1,160,320,3,3,1,1,1,1,0.04558039829134941,165.63583213428936,6553600
grouped_conv_forward_bf16_2d_32x64x128_compv4,10,2,64,64,1,160,320,3,3,1,1,1,1,0.06137249991297722,123.01514865298172,6553600
grouped_conv_forward_bf16_2d_64x64x128_compv3,10,2,64,64,1,160,320,3,3,1,1,1,1,0.044772401452064514,168.62502245011635,6553600
grouped_conv_forward_bf16_2d_64x64x128_compv4,10,2,64,64,1,160,320,3,3,1,1,1,1,0.07655259966850281,98.62169583649433,6553600
grouped_conv_forward_bf16_2d_128x64x128_compv3,10,2,64,64,1,160,320,3,3,1,1,1,1,0.046872399747371674,161.07020849563702,6553600
grouped_conv_forward_bf16_2d_128x64x128_compv4,10,2,64,64,1,160,320,3,3,1,1,1,1,0.07759659737348557,97.2948229116515,6553600
grouped_conv_forward_bf16_2d_16x64x64_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.07391650229692459,114.39552199092371,16515072
grouped_conv_forward_bf16_2d_16x64x64_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.08288859575986862,102.01303070082801,16515072
grouped_conv_forward_bf16_2d_32x64x64_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.06184449791908264,136.72545090532486,16515072
grouped_conv_forward_bf16_2d_32x64x64_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.07147260010242462,118.30711142287309,16515072
grouped_conv_forward_bf16_2d_64x64x64_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.052128396928310394,162.20941679117294,16515072
grouped_conv_forward_bf16_2d_64x64x64_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.09174879640340805,92.16161078365829,16515072
grouped_conv_forward_bf16_2d_32x128x64_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.045756399631500244,184.79856221420883,16515072
grouped_conv_forward_bf16_2d_32x128x64_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.07204459607601166,117.36781555522468,16515072
grouped_conv_forward_bf16_2d_64x128x64_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.0400082990527153,211.34907167282142,16515072
grouped_conv_forward_bf16_2d_64x128x64_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.09371279925107956,90.23011724732565,16515072
grouped_conv_forward_bf16_2d_128x128x64_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.04156830161809921,203.41742469262456,16515072
grouped_conv_forward_bf16_2d_128x128x64_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.09352879971265793,90.40762727606807,16515072
grouped_conv_forward_bf16_2d_16x64x128_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.06324449926614761,133.69885068448988,16515072
grouped_conv_forward_bf16_2d_16x64x128_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.08132870495319366,103.96964846380423,16515072
grouped_conv_forward_bf16_2d_32x64x128_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.050556398928165436,167.2531478362325,16515072
grouped_conv_forward_bf16_2d_32x64x128_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.07321260124444962,115.49537538991683,16515072
grouped_conv_forward_bf16_2d_64x64x128_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.04927640035748482,171.5976979376827,16515072
grouped_conv_forward_bf16_2d_64x64x128_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.09192879498004913,91.98115634861855,16515072
grouped_conv_forward_bf16_2d_128x64x128_compv3,11,2,256,512,1,335,191,1,1,2,2,0,0,0.050844401121139526,166.30576184492367,16515072
grouped_conv_forward_bf16_2d_128x64x128_compv4,11,2,256,512,1,335,191,1,1,2,2,0,0,0.09152879565954208,92.38313257668733,16515072
grouped_conv_forward_bf16_2d_16x64x64_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.09570850431919098,137.43122868301433,12845056
grouped_conv_forward_bf16_2d_16x64x64_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.11823699623346329,111.24553027402906,12845056
grouped_conv_forward_bf16_2d_32x64x64_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.08205270022153854,160.3035282018336,12845056
grouped_conv_forward_bf16_2d_32x64x64_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.10180890560150146,129.1963337223617,12845056
grouped_conv_forward_bf16_2d_64x64x64_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.06771659851074219,194.24096356395438,12845056
grouped_conv_forward_bf16_2d_64x64x64_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.13289719820022583,98.97377463280222,12845056
grouped_conv_forward_bf16_2d_32x128x64_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.06420449912548065,204.86628699171447,12845056
grouped_conv_forward_bf16_2d_32x128x64_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.10229289531707764,128.58505278620333,12845056
grouped_conv_forward_bf16_2d_64x128x64_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.05686450004577637,231.3101730149999,12845056
grouped_conv_forward_bf16_2d_64x128x64_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.13278520107269287,99.05725365283172,12845056
grouped_conv_forward_bf16_2d_128x128x64_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.061964500695466995,212.2721428619892,12845056
grouped_conv_forward_bf16_2d_128x128x64_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.1328132003545761,99.03637069872624,12845056
grouped_conv_forward_bf16_2d_16x64x128_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.09449680149555206,139.19346618963738,12845056
grouped_conv_forward_bf16_2d_16x64x128_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.11632899940013885,113.0701494195462,12845056
grouped_conv_forward_bf16_2d_32x64x128_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.07263659685850143,181.08416298223813,12845056
grouped_conv_forward_bf16_2d_32x64x128_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.10143689811229706,129.67014556614717,12845056
grouped_conv_forward_bf16_2d_64x64x128_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.06916459649801254,190.17442463324375,12845056
grouped_conv_forward_bf16_2d_64x64x128_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.13266119360923767,99.14984922225278,12845056
grouped_conv_forward_bf16_2d_128x64x128_compv3,12,16,512,256,1,112,112,1,1,2,2,0,0,0.0735325962305069,178.87764091407124,12845056
grouped_conv_forward_bf16_2d_128x64x128_compv4,12,16,512,256,1,112,112,1,1,2,2,0,0,0.13531319797039032,97.20661059890297,12845056
grouped_conv_forward_bf16_2d_16x64x64_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.012228099629282951,56.5958882394698,5406720
grouped_conv_forward_bf16_2d_16x64x64_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.02367210015654564,29.23526663977199,5406720
grouped_conv_forward_bf16_2d_32x64x64_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.010927999392151833,63.32908112138231,5406720
grouped_conv_forward_bf16_2d_32x64x64_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.022244200110435486,31.11193733935759,5406720
grouped_conv_forward_bf16_2d_64x64x64_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.011320100165903568,61.135515574721055,5406720
grouped_conv_forward_bf16_2d_64x64x64_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.02992820180952549,23.124014078912435,5406720
grouped_conv_forward_bf16_2d_32x128x64_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.013476100750267506,51.35462941580207,5406720
grouped_conv_forward_bf16_2d_32x128x64_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.02247219905257225,30.796281146360897,5406720
grouped_conv_forward_bf16_2d_64x128x64_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.014356100931763649,48.20669367605096,5406720
grouped_conv_forward_bf16_2d_64x128x64_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.029628198593854904,23.358158539666942,5406720
grouped_conv_forward_bf16_2d_128x128x64_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.014952098950743675,46.285151153683266,5406720
grouped_conv_forward_bf16_2d_128x128x64_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.029884200543165207,23.15806169886919,5406720
grouped_conv_forward_bf16_2d_16x64x128_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.015724100172519684,44.0127035828405,5406720
grouped_conv_forward_bf16_2d_16x64x128_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.0238001998513937,29.07791381253776,5406720
grouped_conv_forward_bf16_2d_32x64x128_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.013696099631488323,50.529725879687945,5406720
grouped_conv_forward_bf16_2d_32x64x128_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.022304199635982513,31.028244514253977,5406720
grouped_conv_forward_bf16_2d_64x64x128_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.014264099299907684,48.51762073785331,5406720
grouped_conv_forward_bf16_2d_64x64x128_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.029856199398636818,23.17978088100518,5406720
grouped_conv_forward_bf16_2d_128x64x128_compv3,13,2,64,64,1,240,176,1,1,1,1,0,0,0.014856100082397461,46.58424190477829,5406720
grouped_conv_forward_bf16_2d_128x64x128_compv4,13,2,64,64,1,240,176,1,1,1,1,0,0,0.029884200543165207,23.15806169886919,5406720
grouped_conv_forward_bf16_2d_16x64x64_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.008023999631404877,22.41161419003137,175616
grouped_conv_forward_bf16_2d_16x64x64_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.0070361001417040825,25.558303659453962,175616
grouped_conv_forward_bf16_2d_32x64x64_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.009848000481724739,18.260639236738253,175616
grouped_conv_forward_bf16_2d_32x64x64_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.008431999944150448,21.327180406915733,175616
grouped_conv_forward_bf16_2d_64x64x64_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.011971999891102314,15.020947680900973,175616
grouped_conv_forward_bf16_2d_64x64x64_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.011807999573647976,15.229572365613059,175616
grouped_conv_forward_bf16_2d_32x128x64_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.011468099430203438,15.680957868779997,175616
grouped_conv_forward_bf16_2d_32x128x64_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.008412099443376064,21.37763411030573,175616
grouped_conv_forward_bf16_2d_64x128x64_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.013232099823653698,13.590494811604621,175616
grouped_conv_forward_bf16_2d_64x128x64_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.012368000112473965,14.540005042418175,175616
grouped_conv_forward_bf16_2d_128x128x64_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.01372000016272068,13.107199844547196,175616
grouped_conv_forward_bf16_2d_128x128x64_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.011807999573647976,15.229572365613059,175616
grouped_conv_forward_bf16_2d_16x64x128_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.006843999959528446,26.27568455047016,175616
grouped_conv_forward_bf16_2d_16x64x128_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.007080099545419216,25.399471129802052,175616
grouped_conv_forward_bf16_2d_32x64x128_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.008008000440895557,22.456390372012642,175616
grouped_conv_forward_bf16_2d_32x64x128_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.009012100286781788,19.954370044434715,175616
grouped_conv_forward_bf16_2d_64x64x128_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.01033599954098463,17.39848993674287,175616
grouped_conv_forward_bf16_2d_64x64x128_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.011812100186944008,15.224285364491587,175616
grouped_conv_forward_bf16_2d_128x64x128_compv3,14,8,512,112,1,14,14,1,1,1,1,0,0,0.011536000296473503,15.588659793548494,175616
grouped_conv_forward_bf16_2d_128x64x128_compv4,14,8,512,112,1,14,14,1,1,1,1,0,0,0.01179210003465414,15.250106721578062,175616
grouped_conv_forward_bf16_2d_16x64x64_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.04012409970164299,64.91517076689313,20348928
grouped_conv_forward_bf16_2d_16x64x64_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.08344849944114685,31.212817503530697,20348928
grouped_conv_forward_bf16_2d_32x64x64_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.03346420079469681,77.83430418612508,20348928
grouped_conv_forward_bf16_2d_32x64x64_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.07635650038719177,34.11186697651367,20348928
grouped_conv_forward_bf16_2d_64x64x64_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.029868200421333313,87.20521314500166,20348928
grouped_conv_forward_bf16_2d_64x64x64_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.09858880192041397,26.4194587342954,20348928
grouped_conv_forward_bf16_2d_32x128x64_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.02560419961810112,101.72795177548178,20348928
grouped_conv_forward_bf16_2d_32x128x64_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.07518859952688217,34.64172494752685,20348928
grouped_conv_forward_bf16_2d_64x128x64_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.024444200098514557,106.55545174326576,20348928
grouped_conv_forward_bf16_2d_64x128x64_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.10008080303668976,26.02559836620343,20348928
grouped_conv_forward_bf16_2d_128x128x64_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.028452198952436447,91.54521899534781,20348928
grouped_conv_forward_bf16_2d_128x128x64_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.09820079803466797,26.52384538749341,20348928
grouped_conv_forward_bf16_2d_16x64x128_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.05423640087246895,48.02425570466196,20348928
grouped_conv_forward_bf16_2d_16x64x128_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.0819087028503418,31.799585310965902,20348928
grouped_conv_forward_bf16_2d_32x64x128_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.04392839968204498,59.29336836426148,20348928
grouped_conv_forward_bf16_2d_32x64x128_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.07630860060453415,34.13327938614084,20348928
grouped_conv_forward_bf16_2d_64x64x128_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.04276829957962036,60.90171481218194,20348928
grouped_conv_forward_bf16_2d_64x64x128_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.09852080047130585,26.437694086322484,20348928
grouped_conv_forward_bf16_2d_128x64x128_compv3,15,2,64,256,1,216,184,1,1,1,1,0,0,0.04942839965224266,52.695672980013654,20348928
grouped_conv_forward_bf16_2d_128x64x128_compv4,15,2,64,256,1,216,184,1,1,1,1,0,0,0.09835280478000641,26.48285211414212,20348928
grouped_conv_forward_bf16_2d_16x64x64_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.013064099475741386,80.90604407618515,1032192
grouped_conv_forward_bf16_2d_16x64x64_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.013220099732279778,79.95133390856263,1032192
grouped_conv_forward_bf16_2d_32x64x64_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.011824099346995354,89.39070765407493,1032192
grouped_conv_forward_bf16_2d_32x64x64_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.011216100305318832,94.23637264538125,1032192
grouped_conv_forward_bf16_2d_64x64x64_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.01286810077726841,82.13835330440801,1032192
grouped_conv_forward_bf16_2d_64x64x64_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.012324100360274315,85.7640377067226,1032192
grouped_conv_forward_bf16_2d_32x128x64_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.0117680998519063,89.81608087127027,1032192
grouped_conv_forward_bf16_2d_32x128x64_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.010736099444329739,98.44959181690841,1032192
grouped_conv_forward_bf16_2d_64x128x64_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.013788099400699139,76.65774500772787,1032192
grouped_conv_forward_bf16_2d_64x128x64_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.012784099206328392,82.67806678759038,1032192
grouped_conv_forward_bf16_2d_128x128x64_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.015000100247561932,70.46383627814726,1032192
grouped_conv_forward_bf16_2d_128x128x64_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.012412100099027157,85.15598485085077,1032192
grouped_conv_forward_bf16_2d_16x64x128_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.011332100257277489,93.27173110043887,1032192
grouped_conv_forward_bf16_2d_16x64x128_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.01344009954482317,78.64261752489173,1032192
grouped_conv_forward_bf16_2d_32x64x128_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.010316000320017338,102.45876068354208,1032192
grouped_conv_forward_bf16_2d_32x64x128_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.010752099566161633,98.30308968923764,1032192
grouped_conv_forward_bf16_2d_64x64x128_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.010812100023031235,97.75756844170166,1032192
grouped_conv_forward_bf16_2d_64x64x128_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.012352099642157555,85.56963096319217,1032192
grouped_conv_forward_bf16_2d_128x64x128_compv3,16,2,512,256,1,95,83,1,1,2,2,0,0,0.01184810046106577,89.2096257516813,1032192
grouped_conv_forward_bf16_2d_128x64x128_compv4,16,2,512,256,1,95,83,1,1,2,2,0,0,0.012676100246608257,83.38247469152131,1032192
grouped_conv_forward_bf16_2d_16x64x64_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.06282439827919006,68.43140113964375,33587200
grouped_conv_forward_bf16_2d_16x64x64_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.13322089612483978,32.27092539575251,33587200
grouped_conv_forward_bf16_2d_32x64x64_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.05117639899253845,84.00672350211316,33587200
grouped_conv_forward_bf16_2d_32x64x64_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.12275700271129608,35.0217218166438,33587200
grouped_conv_forward_bf16_2d_64x64x64_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.044084299355745316,97.52137751600013,33587200
grouped_conv_forward_bf16_2d_64x64x64_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.1584853082895279,27.12656236971886,33587200
grouped_conv_forward_bf16_2d_32x128x64_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.037288300693035126,115.29518696471509,33587200
grouped_conv_forward_bf16_2d_32x128x64_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.12114499509334564,35.48773597033352,33587200
grouped_conv_forward_bf16_2d_64x128x64_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.036572299897670746,117.55239927565533,33587200
grouped_conv_forward_bf16_2d_64x128x64_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.15815730392932892,27.182820478028884,33587200
grouped_conv_forward_bf16_2d_128x128x64_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.045784398913383484,93.90014288782743,33587200
grouped_conv_forward_bf16_2d_128x128x64_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.1587294042110443,27.084846827018247,33587200
grouped_conv_forward_bf16_2d_16x64x128_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.08739669620990753,49.19135146338215,33587200
grouped_conv_forward_bf16_2d_16x64x128_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.13342919945716858,32.22054555892057,33587200
grouped_conv_forward_bf16_2d_32x64x128_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.06909660249948502,62.21958018893971,33587200
grouped_conv_forward_bf16_2d_32x64x128_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.12086900323629379,35.56876854188432,33587200
grouped_conv_forward_bf16_2d_64x64x128_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.0671486034989357,64.02458690102381,33587200
grouped_conv_forward_bf16_2d_64x64x128_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.15833339095115662,27.15258969806454,33587200
grouped_conv_forward_bf16_2d_128x64x128_compv3,17,2,64,256,1,328,200,1,1,1,1,0,0,0.07916469871997833,54.306549124970594,33587200
grouped_conv_forward_bf16_2d_128x64x128_compv4,17,2,64,256,1,328,200,1,1,1,1,0,0,0.1583574116230011,27.148471018425987,33587200
grouped_conv_forward_bf16_2d_16x64x64_compv3,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.020820099860429764,77.35854999721188,524288
grouped_conv_forward_bf16_2d_16x64x64_compv4,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.018156200647354126,88.70868786277221,524288
grouped_conv_forward_bf16_2d_32x64x64_compv3,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.02290010079741478,70.33212431020496,524288
grouped_conv_forward_bf16_2d_32x64x64_compv4,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.019384099170565605,83.08937762997445,524288
grouped_conv_forward_bf16_2d_64x64x64_compv3,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.027788201346993446,57.96030897747402,524288
grouped_conv_forward_bf16_2d_64x64x64_compv4,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.027576198801398277,58.40590095826885,524288
grouped_conv_forward_bf16_2d_32x128x64_compv3,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.027768298983573914,58.00185084987537,524288
grouped_conv_forward_bf16_2d_32x128x64_compv4,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.01873210072517395,85.98142619612908,524288
grouped_conv_forward_bf16_2d_64x128x64_compv3,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.03133619949221611,51.39783260570814,524288
grouped_conv_forward_bf16_2d_64x128x64_compv4,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.026468198746442795,60.85086300844174,524288
grouped_conv_forward_bf16_2d_128x128x64_compv3,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.031828299164772034,50.603166938390686,524288
grouped_conv_forward_bf16_2d_128x128x64_compv4,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.02669220045208931,60.34020083473225,524288
grouped_conv_forward_bf16_2d_16x64x128_compv3,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.017208099365234375,93.59620152205365,524288
grouped_conv_forward_bf16_2d_16x64x128_compv4,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.017948100343346596,89.73722595645383,524288
grouped_conv_forward_bf16_2d_32x64x128_compv3,18,1,1536,512,1,32,32,1,1,1,1,0,0,0.017316099256277084,93.01244536445776,524288
